Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2021,NYY,2354,5331,6060,1266,819,213,12,222,711,666,621,14,1482,63,34,10,154,63,18,0.237478897,6060,0.237478897,97,12,0.102475247,0.244554455,0.41902834,0.322367333,0.406865503,0.729232836,0.169386606,0.285167986,1.169692737,0.194660445,0.434162778,0.371176775,0.097765363,0.155027932,0.057910447,0.342857142,0.317155523,13.28502283,746.8831059,3.632772559,102.730241,-0.043951717,-3.699999645,-11.40000023,0.38916003,0.35011559,0.26072438,0.16259954,0.51554071,0.32185975,-3.732856242
2019,SDP,2413,5391,6019,1281,814,224,24,219,682,652,504,19,1581,55,31,37,120,70,37,0.237618252,6019,0.237618252,123,25,0.083734839,0.262668217,0.318785578,0.307640862,0.409942496,0.717583358,0.172324244,0.293208172,1.317700453,0.193896343,0.458300447,0.347803209,0.120272314,0.165658093,0.070608495,0.324675324,0.304628914,-84.62669804,672.6695972,4.064464286,88.70709237,-5.05546855,-1.700000353,-4.29999993,0.4082001,0.35301702,0.23878288,0.19365652,0.41645178,0.3898917,-3.761335331
2024,MIN,2451,5490,6123,1352,837,309,23,183,742,702,473,15,1306,101,47,10,115,65,23,0.246265938,6123,0.246265938,125,2,0.077249714,0.213294136,0.362174578,0.315169366,0.410928961,0.726098327,0.164663023,0.288784584,0.958236658,0.199430875,0.391747687,0.408821437,0.103828306,0.106148491,0.075665859,0.083333333,0.315883153,28.01703529,744.2737679,4.176949773,106.6518993,-7.332968846,3.799999967,-4.600000024,0.42277765,0.35463334,0.22258901,0.16694176,0.5145013,0.31855694,-3.766506657
2017,DET,2336,5556,6150,1435,924,289,35,187,735,699,503,21,1313,52,27,11,128,65,34,0.258279337,6150,0.258279337,104,3,0.081788617,0.213495934,0.383092155,0.32420984,0.42386609,0.74807593,0.165586753,0.305657604,1.217627118,0.231979337,0.421695233,0.346325428,0.082033898,0.126779661,0.057906458,0.136363636,0.320794618,-0.239737749,749.2640379,4.325524132,97.65632065,-5.076235819,-12.70000052,-2.000000007,0.38402242,0.34267694,0.27330063,0.16771782,0.45830413,0.37397804,-3.941151741
2020,MIL,906,1920,2188,429,266,83,5,75,247,238,221,8,582,35,10,0,53,15,11,0.2234375,2188,0.2234375,24,2,0.101005484,0.265996343,0.379725085,0.313357731,0.3890625,0.702420231,0.165625,0.278083267,1.337899543,0.238095238,0.436011904,0.325892857,0.089041095,0.171232876,0.040955631,0.5,0.306740645,-23.89833287,250.613296,3.336917828,89.86051155,-3.412203086,-7.100000158,-7.100000121,0.41023739,0.35979228,0.22997033,0.16543027,0.51557864,0.3189911,-3.942074675
2017,SEA,2323,5551,6166,1436,938,281,17,200,750,714,487,31,1267,78,35,14,131,89,35,0.258692127,6166,0.258692127,125,18,0.078981511,0.205481673,0.384372533,0.325312957,0.423527292,0.748840249,0.164835165,0.300072833,1.209079283,0.19200187,0.442235734,0.365762394,0.078644501,0.127877237,0.066102591,0.315789473,0.320798584,-0.154962426,751.2987418,4.231468876,102.6380182,-0.734727696,-10.69999984,-1.200000003,0.39810755,0.35795061,0.24394184,0.18232172,0.5035772,0.31410108,-4.08120679
2023,TOR,2403,5562,6220,1423,924,292,19,188,746,705,550,14,1303,69,32,4,129,99,34,0.255843221,6220,0.255843221,117,20,0.088424437,0.20948553,0.422102839,0.3286657,0.41657677,0.74524247,0.160733549,0.300999268,1.109725685,0.205447288,0.417938483,0.376614228,0.105361596,0.117206982,0.065730337,0.571428571,0.323974664,28.77676866,786.6475678,4.31600575,106.6369537,-6.331787204,-4.399999641,-1.699999928,0.3993945,0.3388449,0.2617606,0.1583605,0.52002795,0.32161155,-4.091878235
2016,PIT,2458,5542,6261,1426,964,277,32,153,729,696,561,39,1334,81,36,41,133,110,45,0.257307831,6261,0.257307831,140,16,0.089602299,0.213065005,0.42053973,0.332475884,0.40166005,0.734135934,0.144352219,0.311170862,1.480509745,0.213453767,0.469455669,0.317090563,0.088455772,0.114692653,0.070886075,0.205128205,0.31843322,-2.182852086,735.39106,4.574709444,97.4977017,0.046001898,-8.299999774,1.600000113,0.39673279,0.34842474,0.25484247,0.19789965,0.49124854,0.31085181,-4.134643013
2016,STL,2400,5548,6223,1416,859,300,32,225,779,745,526,28,1318,70,41,37,117,35,26,0.255227108,6223,0.255227108,145,17,0.084525148,0.211794954,0.399089529,0.325303152,0.442501802,0.767804954,0.187274694,0.294364804,1.153015873,0.199291617,0.428807556,0.371900826,0.076190476,0.142857142,0.079845814,0.232876712,0.328913829,52.77028748,785.8676289,3.615449498,104.7322991,-6.854961791,-11.60000005,1.399999909,0.41829155,0.32985144,0.25185701,0.17107707,0.49512535,0.33379759,-4.17831468
2023,TEX,2302,5595,6306,1470,893,326,18,233,881,845,599,17,1416,53,47,10,103,79,19,0.262734584,6306,0.262734584,112,6,0.094988899,0.224548049,0.423022598,0.337146488,0.452368185,0.789514673,0.189633601,0.309792136,0.989298454,0.206544937,0.394593312,0.39886175,0.082045184,0.138525564,0.067307692,0.315789473,0.339693985,111.8331427,880.1825414,4.467331613,116.2532086,-3.992911492,-11.50000061,5.900000036,0.39778093,0.35764873,0.24457035,0.13846881,0.49480151,0.36672968,-4.406736736
2020,TOR,910,2023,2263,516,320,104,4,88,302,288,203,4,508,12,14,8,39,33,6,0.255066732,2263,0.255066732,46,3,0.089703932,0.224480777,0.399606299,0.324600355,0.440929312,0.765529667,0.18586258,0.297015961,1.222641509,0.225509533,0.426035502,0.348454963,0.083018867,0.166037735,0.070987654,0.1875,0.328901487,16.68824468,300.60955,4.357828715,103.8398051,2.306879934,-6.299999729,1.100000091,0.40988939,0.33702017,0.25309044,0.15409623,0.51430429,0.33159948,-4.529742932
2021,HOU,2319,5593,6291,1496,962,299,14,221,863,834,569,25,1222,64,54,9,136,53,16,0.267477203,6291,0.267477203,115,8,0.090446669,0.194245747,0.465630114,0.339012738,0.444484176,0.783496914,0.177006973,0.303282588,1.076598311,0.2176778,0.405589638,0.37673256,0.102533172,0.133293124,0.06442577,0.242424242,0.336497734,114.9091301,876.4711005,3.774686097,114.6871869,-1.482529559,-0.100000411,-4.599999979,0.40965486,0.35235732,0.23798782,0.14843221,0.52018949,0.3313783,-4.74431672
2023,SEA,2391,5500,6201,1332,827,283,12,210,758,728,548,14,1603,111,37,4,95,118,30,0.242181818,6201,0.242181818,113,3,0.088372843,0.258506692,0.341859014,0.321336346,0.412545454,0.7338818,0.170363636,0.301288936,1.002565747,0.204383282,0.398318042,0.397298674,0.095574085,0.134701731,0.072296865,0.214285714,0.319270061,4.931430824,760.4871906,4.47878679,108.4411764,-0.404282928,-8.300000206,7.099999979,0.45149822,0.33062468,0.21787709,0.16556628,0.50126968,0.33316404,-4.829944712
2023,OAK,2432,5311,5966,1187,770,225,21,171,585,563,498,12,1496,85,36,28,125,149,31,0.223498399,5966,0.223498399,97,17,0.083473013,0.250754274,0.3328877,0.298482293,0.370363396,0.668845689,0.146864997,0.276086956,1.132140399,0.185379963,0.432553247,0.382066789,0.094975911,0.117687543,0.058966565,0.22368421,0.293167508,-125.5313243,601.3910531,4.761940866,87.82062221,6.383010317,-9.600000113,-2.999999963,0.42253158,0.34106729,0.23640113,0.15674143,0.54575922,0.29749936,-4.926732857
2019,MIA,2402,5512,6045,1326,897,265,18,146,615,593,395,16,1469,73,33,31,139,55,30,0.240566037,6045,0.240566037,138,9,0.065343258,0.243010752,0.268890401,0.298353567,0.374637155,0.672990722,0.134071118,0.300254452,1.601632653,0.211918892,0.485163204,0.302917903,0.085714285,0.119183673,0.070336391,0.14516129,0.288022788,-170.0715297,590.4960238,3.642076399,78.51319326,-4.9975976,-9.800000116,-9.099999934,0.38431564,0.346566,0.26911836,0.17243059,0.44057477,0.38699464,-4.939723084
2023,BOS,2391,5562,6174,1437,897,339,19,182,772,734,486,15,1372,71,35,11,118,112,26,0.258360302,6174,0.258360302,130,7,0.078717201,0.222222222,0.354227405,0.324016899,0.424307802,0.748324701,0.1659475,0.310413059,1.150385604,0.204847908,0.425380228,0.369771863,0.098329048,0.11696658,0.072625698,0.25,0.323691324,27.24092073,779.5068876,4.772375673,99.34982585,0.338298307,-9.299999937,-1.600000046,0.40698772,0.34655335,0.24645892,0.1605288,0.51581681,0.32365439,-4.995786469
2024,ATL,2283,5481,6075,1333,832,273,15,213,704,674,485,11,1461,58,39,9,119,69,20,0.243203794,6075,0.243203794,128,7,0.07983539,0.240493827,0.331964407,0.309417779,0.415070242,0.724488021,0.171866448,0.291211648,1.060913705,0.198024691,0.412839506,0.389135802,0.106598984,0.135152284,0.076555023,0.388888888,0.314752477,22.35163384,732.993419,4.073309699,100.3317249,-5.065392092,-1.899999812,0.199999981,0.43756146,0.33751229,0.22492625,0.1548292,0.49864832,0.34652249,-5.058131894
2019,SFG,2493,5579,6170,1332,839,300,26,167,678,655,475,26,1435,50,42,24,111,47,28,0.238752464,6170,0.238752464,96,20,0.076985413,0.232576985,0.331010452,0.302147738,0.391647248,0.693794986,0.152894784,0.289873102,1.23189415,0.227338476,0.426470588,0.346190935,0.084261838,0.116295264,0.054267947,0.327868852,0.294797339,-135.8497999,640.4449569,3.823915257,82.17912057,-5.703066519,-0.899999984,3.199999966,0.39249228,0.35115229,0.25635543,0.16179615,0.45402708,0.38417676,-5.077531031
2018,MIL,2496,5542,6210,1398,904,252,24,218,754,711,537,32,1458,58,41,29,128,124,32,0.252255503,6210,0.252255503,130,13,0.086473429,0.234782608,0.368312757,0.322596309,0.424395525,0.746991834,0.172140022,0.302022011,1.422524565,0.216955778,0.45980943,0.323234791,0.096749811,0.164777021,0.069075451,0.213114754,0.322159147,34.41254659,759.9339181,4.894692118,99.94810876,8.197202937,2.899999432,-2.899999961,0.38998556,0.36109774,0.24891671,0.18632643,0.42826192,0.38541165,-5.087137287
2019,NYM,2445,5624,6290,1445,906,280,17,242,791,767,516,34,1384,95,27,28,129,56,27,0.256934566,6290,0.256934566,119,9,0.082034976,0.220031796,0.372832369,0.328329607,0.44185633,0.770185937,0.184921764,0.298881987,1.330319888,0.207426679,0.452459791,0.340113528,0.082058414,0.16828929,0.062205959,0.134328358,0.325134654,25.80198254,817.1948546,3.779929242,104.9947402,-3.783701693,-10.69999929,-2.499999948,0.39371362,0.35855646,0.24772992,0.16251455,0.48894063,0.34854482,-5.24604153
2023,NYM,2374,5363,6056,1276,819,221,21,215,717,692,525,11,1331,107,38,19,105,118,15,0.237926533,6056,0.237926533,88,10,0.086690885,0.219782034,0.39444027,0.316260566,0.407234756,0.723495322,0.169308223,0.275226977,1.087842138,0.190922545,0.421558954,0.3875185,0.10821133,0.136855506,0.0514921,0.285714285,0.314990394,-17.60525012,720.2831035,4.867234624,100.1569378,6.173451677,-0.400000043,2.000000119,0.41403766,0.34360479,0.24235754,0.15505013,0.52946931,0.31548056,-5.313595002
2023,CHW,2387,5501,5980,1308,860,264,13,171,641,617,377,19,1424,52,29,16,122,86,22,0.23777495,5980,0.23777495,124,9,0.063043478,0.23812709,0.264747191,0.291491861,0.383748409,0.67524027,0.145973459,0.288945362,1.340714285,0.197993147,0.45937347,0.342633382,0.097142857,0.122142857,0.066062866,0.25,0.292477382,-128.5941851,600.0340109,4.130398943,83.01640624,-1.871223704,0.500000358,-3.300000027,0.40223193,0.34352256,0.25424551,0.16084425,0.5342067,0.30494905,-5.358107287
2023,WSN,2305,5522,6085,1401,945,279,26,151,700,665,423,6,1149,78,38,20,112,127,29,0.253712423,6085,0.253712423,141,13,0.069515201,0.188824979,0.368146214,0.313809602,0.395689967,0.709499569,0.141977544,0.29342723,1.280622164,0.196942035,0.450935645,0.352122318,0.106286454,0.097861309,0.071356275,0.265306122,0.309039703,-47.06986592,694.3519689,5.099633303,93.09259839,2.064359099,-1.699999698,0.399999909,0.41390205,0.34574588,0.24035206,0.17129316,0.5253893,0.30331754,-5.377768539
2023,HOU,2282,5567,6253,1441,917,280,22,222,827,799,550,17,1241,72,40,14,124,107,32,0.258846775,6253,0.258846775,137,10,0.08795778,0.198464736,0.443190975,0.331192807,0.436680438,0.767873245,0.177833663,0.294160231,1.084979054,0.19760479,0.417549516,0.384845693,0.090963494,0.132854578,0.075565361,0.263157894,0.331640729,69.04312589,830.934783,4.623563443,112.2010914,-3.833695228,-2.399999656,-2.500000052,0.42009132,0.3456621,0.23424658,0.15091324,0.52420091,0.32488584,-5.417335701
2022,NYM,2340,5489,6176,1422,952,272,27,171,772,735,510,25,1217,112,44,20,122,62,22,0.259063581,6176,0.259063581,131,13,0.08257772,0.197053108,0.41906327,0.332087733,0.411914738,0.744002471,0.152851157,0.301809408,1.23587385,0.206759906,0.438461538,0.354778554,0.086727989,0.112352168,0.069643806,0.282608695,0.325742383,78.13790379,784.3415917,4.339994011,113.4749494,-2.749389568,-10.00000021,2.00000006,0.38353321,0.36300738,0.25345941,0.16812731,0.54750923,0.28436347,-5.431516066
2024,OAK,2384,5432,6034,1267,812,240,19,196,643,619,493,11,1502,53,37,19,105,98,26,0.233247422,6034,0.233247422,105,6,0.081703679,0.24892277,0.328229027,0.301413133,0.392673048,0.694086181,0.159425626,0.284009546,1.055484693,0.184050632,0.418987341,0.396962025,0.103316326,0.125,0.063444108,0.166666666,0.303011223,-35.03231378,670.8133704,4.308794384,100.8730827,-1.561259277,-5.399999835,-1.999999888,0.40090316,0.35975916,0.23933768,0.15554441,0.53938786,0.30506774,-5.517204926
2021,MIN,2356,5431,6078,1311,795,271,17,228,729,690,525,17,1405,70,42,7,122,54,15,0.241392008,6078,0.241392008,86,5,0.086377097,0.231161566,0.37366548,0.314106789,0.423494752,0.737601541,0.182102744,0.28203125,1.142284569,0.208343618,0.422117995,0.369538385,0.099532398,0.152304609,0.050292397,0.208333333,0.31753501,15.72486295,751.5019503,3.904706034,102.298895,-0.188969656,1.100000024,-4.00000003,0.43484663,0.33570552,0.22944785,0.15067485,0.50920245,0.3401227,-5.522374594
2018,CIN,2402,5532,6240,1404,956,251,25,172,696,665,559,35,1376,65,35,49,128,77,33,0.253796095,6240,0.253796095,107,28,0.089583333,0.22051282,0.40625,0.327572282,0.401482284,0.729054566,0.147686189,0.306543916,1.183859649,0.245941361,0.408771504,0.345287133,0.088421052,0.120701754,0.0634262,0.24778761,0.316890978,7.344976318,736.371282,4.125453636,94.44573314,-1.800376849,1.200000361,-1.300000012,0.39245283,0.34504717,0.2625,0.16509434,0.47688679,0.35801887,-5.669661913
2016,LAA,2419,5431,6041,1410,955,279,20,156,717,686,471,21,991,51,49,36,147,73,34,0.259620696,6041,0.259620696,103,12,0.077967223,0.164045687,0.475277497,0.321892702,0.404529552,0.726422254,0.144908856,0.289406877,1.326610279,0.199462726,0.456458473,0.3440788,0.09499024,0.101496421,0.050514958,0.206896551,0.31410732,-20.43156063,691.2253636,4.0434513,98.58401906,-2.597885642,-10.39999986,-3.799999952,0.38696133,0.35668508,0.25635359,0.18939227,0.5080663,0.30254144,-5.680441603
2021,SEA,2360,5355,6010,1209,766,233,11,199,697,673,535,8,1492,72,36,9,92,64,24,0.225770308,6010,0.225770308,104,11,0.089018302,0.248252911,0.358579088,0.302767589,0.384873949,0.687641538,0.159103641,0.272972972,1.057780695,0.191851469,0.415420319,0.39272821,0.117531188,0.130663164,0.064556176,0.366666666,0.299786101,-72.87464353,654.6706501,3.792480894,93.18248288,-1.93549831,-7.799999982,2.599999927,0.40301945,0.35926305,0.2377175,0.19089048,0.50230297,0.30680655,-5.839822385
2019,CIN,2462,5450,6100,1328,839,235,27,227,701,679,492,25,1436,89,33,30,111,80,38,0.243669724,6100,0.243669724,95,5,0.080655737,0.235409836,0.342618384,0.314808707,0.421651376,0.736460083,0.177981652,0.288219895,1.148630136,0.220621118,0.416645962,0.362732919,0.100684931,0.155479452,0.056648777,0.096153846,0.311881511,-46.21247348,721.2750495,4.218796885,84.96025592,-3.580079434,-10.00000041,-3.100000054,0.40078489,0.34020113,0.25901398,0.17586461,0.44689723,0.37723817,-5.841755569
2018,KCR,2184,5505,6063,1350,883,283,29,155,638,606,427,13,1310,67,40,24,123,117,38,0.245231607,6063,0.245231607,106,16,0.070427181,0.216064654,0.325954198,0.305348567,0.39164396,0.696992527,0.146412353,0.292892156,1.14002642,0.226914817,0.411834884,0.361250298,0.112285336,0.102377807,0.061413673,0.242424242,0.302666595,-59.56195814,648.785236,4.727627276,87.42212047,4.609954352,-8.799999878,-3.199999943,0.40427531,0.33826638,0.2574583,0.16842847,0.45384073,0.3777308,-5.859739508
2020,MIN,882,1937,2168,468,293,81,3,91,269,258,186,9,528,29,14,2,38,14,7,0.241610738,2168,0.241610738,39,5,0.085793357,0.243542435,0.352272727,0.315327793,0.427465152,0.742792945,0.185854414,0.283033033,1.014571948,0.220028208,0.39280677,0.387165021,0.100182149,0.165755919,0.070017953,0.714285714,0.319172418,-0.682490392,271.3198914,3.031710259,103.0059054,-1.826156321,1.700000145,0.500000075,0.41122807,0.33473684,0.25403509,0.17964912,0.49333333,0.32701754,-5.94798261
2016,SEA,2371,5583,6227,1446,955,251,17,223,768,735,506,29,1288,72,41,24,138,56,28,0.259000537,6227,0.259000537,114,33,0.081259033,0.206841175,0.392857142,0.326346339,0.42987641,0.756222749,0.170875873,0.297349866,1.384668989,0.199344875,0.464904071,0.335751052,0.096864111,0.155400696,0.057372924,0.38372093,0.325282052,36.01696146,769.5855209,3.732659371,107.8176475,-3.647199579,-7.399999917,-2.499999933,0.39449541,0.3516055,0.25389908,0.19105505,0.49633028,0.31261468,-6.08767546
2022,SFG,2552,5392,6117,1261,805,255,18,183,716,683,571,14,1462,95,53,6,109,64,16,0.233864985,6117,0.233864985,101,28,0.093346411,0.239006048,0.390560875,0.315333006,0.389651335,0.704984341,0.15578635,0.28368421,1.008280254,0.198932926,0.402184959,0.398882113,0.100636942,0.116560509,0.063802905,0.528301886,0.310517882,3.896794937,703.3540422,4.130712903,101.5801246,0.41448433,2.200000085,0.399999961,0.42126379,0.33676028,0.24197593,0.17552658,0.53335005,0.29112337,-6.08931978
2019,TOR,2354,5493,6091,1299,761,270,21,247,726,697,509,10,1514,45,28,14,107,51,20,0.236482796,6091,0.236482796,91,8,0.083565916,0.248563454,0.336195508,0.305020576,0.428181321,0.733201897,0.191698525,0.279787234,1.014066496,0.209932279,0.397792826,0.392274893,0.111892583,0.157928388,0.057377049,0.235294117,0.30968951,-54.27952956,712.0756348,3.754170855,92.40112398,-1.348908252,-5.699999638,6.71E-08,0.44317334,0.32777916,0.2290475,0.17930863,0.44242726,0.37826411,-6.354588124
2016,TOR,2349,5479,6233,1358,843,276,18,221,759,728,632,16,1362,55,40,26,153,54,24,0.247855448,6233,0.247855448,102,21,0.101395796,0.218514359,0.464023494,0.329519819,0.425807629,0.755327448,0.177952181,0.288871951,1.161649214,0.199466795,0.430198739,0.370334464,0.118455497,0.144633507,0.057464788,0.368421052,0.326641204,43.3911494,777.6665358,3.672378476,104.1756422,-2.430711338,1.599999644,-8.200000018,0.42601004,0.32177863,0.25221133,0.19148936,0.47740856,0.33110208,-6.516881575
2018,STL,2464,5498,6200,1369,907,248,9,205,759,725,525,40,1380,80,48,46,92,63,32,0.248999636,6200,0.248999636,135,18,0.084677419,0.222580645,0.380434782,0.320923427,0.409239723,0.73016315,0.160240087,0.293865185,1.234636871,0.222923749,0.429334628,0.347741622,0.085893854,0.143156424,0.076357466,0.191489361,0.315761483,2.162168496,726.5152286,3.653676839,99.35458909,-4.015040934,8.59999989,8.299999945,0.41619183,0.331434,0.25237417,0.168566,0.44017094,0.39126306,-6.708777589
2021,NYM,2419,5210,5856,1243,821,228,18,176,636,604,495,25,1392,94,23,34,123,54,26,0.238579654,5856,0.238579654,127,13,0.084528688,0.237704918,0.355603448,0.314668498,0.390595009,0.705263507,0.152015355,0.291132332,1.256006006,0.210249671,0.439684625,0.350065703,0.101351351,0.132132132,0.075911536,0.185714285,0.306906874,-39.17019494,669.7325072,3.653592479,94.47453038,-4.842595177,-9.00000006,0.29999996,0.39535484,0.34709677,0.25754839,0.17032258,0.51070968,0.31896774,-6.971603909
2016,OAK,2343,5500,6022,1352,892,270,21,169,653,634,442,19,1145,33,34,13,142,50,23,0.245818181,6022,0.245818181,107,12,0.073397542,0.190136167,0.3860262,0.304043934,0.394727272,0.698771206,0.148909091,0.280331753,1.169609079,0.210236401,0.425751663,0.364011934,0.092686002,0.106557377,0.05768194,0.266666666,0.301885359,-81.66392688,627.7547121,3.618028544,89.24634408,-2.448504618,-10.90000007,-8.899999939,0.38641527,0.35211268,0.26147206,0.18877783,0.51953657,0.2916856,-7.206992572
2022,NYY,2342,5422,6172,1308,821,225,8,254,807,764,620,36,1391,70,41,14,121,102,33,0.241239395,6172,0.241239395,119,7,0.100453661,0.22537265,0.445722501,0.324719648,0.426226484,0.750946132,0.184987089,0.276060764,1.032797029,0.189889025,0.411590628,0.398520345,0.100866336,0.157178217,0.071300179,0.225806451,0.327156171,87.56947132,793.3157734,3.99188357,113.977078,1.187925206,-8.700000487,1.800000124,0.41409692,0.34116495,0.24473813,0.15859031,0.52741067,0.31399902,-7.353021002
